task,partition,method,dim_percent,id_dim,seed,epochs,best_val_mae,test_mae,duration_sec,duration_hours,start_time,end_time,prediction_csv
matbench_log_kvrh,kvrh_half_1,fastfood,100,1.0,123,120,0.08488218631828204,0.08981789617486338,641.0,0.1781,2026-06-28T10:13:52+03:00,2026-06-28T10:24:33+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim100_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,100,1.0,456,120,0.0867573760333471,0.07752703825136613,648.0,0.18,2026-06-28T10:13:51+03:00,2026-06-28T10:24:39+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim100_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,80,0.8,123,120,0.08416714676422998,0.08738642076502731,646.0,0.1794,2026-06-28T10:24:33+03:00,2026-06-28T10:35:19+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim080_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,80,0.8,456,120,0.0877407894586213,0.07874100546448089,688.0,0.1911,2026-06-28T10:24:39+03:00,2026-06-28T10:36:07+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim080_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,70,0.7,123,120,0.08361817529657856,0.08749678688524588,640.0,0.1778,2026-06-28T10:35:19+03:00,2026-06-28T10:45:59+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim070_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,70,0.7,456,120,0.088550231710542,0.08384438797814207,654.0,0.1817,2026-06-28T10:36:07+03:00,2026-06-28T10:47:01+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim070_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,65,0.65,123,120,0.0849416111013852,0.08593582149362476,641.0,0.1781,2026-06-28T10:45:59+03:00,2026-06-28T10:56:40+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim065_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,65,0.65,456,120,0.08681469544535503,0.0803375664845173,657.0,0.1825,2026-06-28T10:47:01+03:00,2026-06-28T10:57:58+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim065_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,50,0.5,123,120,0.08434474578825757,0.08626026229508195,643.0,0.1786,2026-06-28T10:56:41+03:00,2026-06-28T11:07:24+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim050_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,50,0.5,456,120,0.08758561633294448,0.07923398178506376,680.0,0.1889,2026-06-28T10:57:58+03:00,2026-06-28T11:09:18+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim050_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,45,0.45,123,120,0.0843524118536152,0.09390948816029145,646.0,0.1794,2026-06-28T11:07:24+03:00,2026-06-28T11:18:10+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim045_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,45,0.45,456,120,0.08570629527093843,0.07917228597449909,646.0,0.1794,2026-06-28T11:09:18+03:00,2026-06-28T11:20:04+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim045_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,20,0.2,123,120,0.09075652569299564,0.09272329143897996,639.0,0.1775,2026-06-28T11:18:10+03:00,2026-06-28T11:28:49+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim020_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,20,0.2,456,120,0.09188827284378931,0.08484921311475409,761.0,0.2114,2026-06-28T11:20:04+03:00,2026-06-28T11:32:45+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim020_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,10,0.1,123,120,0.09483965771505609,0.08783234061930785,636.0,0.1767,2026-06-28T11:28:49+03:00,2026-06-28T11:39:25+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim010_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,10,0.1,456,120,0.09877326613059267,0.09187618579234973,648.0,0.18,2026-06-28T11:32:45+03:00,2026-06-28T11:43:33+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim010_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,8,0.08,123,120,0.0969495409517549,0.0946500510018215,639.0,0.1775,2026-06-28T11:39:25+03:00,2026-06-28T11:50:04+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim008_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,8,0.08,456,120,0.10071246972074732,0.08909777049180329,647.0,0.1797,2026-06-28T11:43:33+03:00,2026-06-28T11:54:20+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim008_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,5,0.05,123,120,0.10259929805761203,0.0993182276867031,639.0,0.1775,2026-06-28T11:50:04+03:00,2026-06-28T12:00:43+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim005_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,5,0.05,456,120,0.10552176943747327,0.08784685792349727,649.0,0.1803,2026-06-28T11:54:20+03:00,2026-06-28T12:05:09+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim005_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,2,0.02,123,120,0.11023029958596453,0.10538689435336976,650.0,0.1806,2026-06-28T12:00:44+03:00,2026-06-28T12:11:34+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim002_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,2,0.02,456,120,0.11496613401686773,0.09164854644808743,649.0,0.1803,2026-06-28T12:05:09+03:00,2026-06-28T12:15:58+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim002_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,1,0.01,123,120,0.12023872655117884,0.11200915300546449,640.0,0.1778,2026-06-28T12:11:34+03:00,2026-06-28T12:22:14+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim001_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_1,fastfood,1,0.01,456,120,0.12275814398890361,0.09717061930783243,649.0,0.1803,2026-06-28T12:15:59+03:00,2026-06-28T12:26:48+03:00,kvrh_half_1/predictions/log_kvrh_fastfood_kvrh_half_1_dim001_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,100,1.0,123,120,0.06873421010095626,0.08179836065573769,659.0,0.1831,2026-06-28T10:13:51+03:00,2026-06-28T10:24:50+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim100_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,100,1.0,456,120,0.07300054043298587,0.09024195628415302,656.0,0.1822,2026-06-28T10:13:52+03:00,2026-06-28T10:24:48+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim100_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,80,0.8,123,120,0.07062664802651852,0.0790301912568306,652.0,0.1811,2026-06-28T10:24:50+03:00,2026-06-28T10:35:42+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim080_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,80,0.8,456,120,0.06897070357808843,0.07573846630236794,656.0,0.1822,2026-06-28T10:24:48+03:00,2026-06-28T10:35:44+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim080_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,70,0.7,123,120,0.06853123509790748,0.07760397632058287,654.0,0.1817,2026-06-28T10:35:42+03:00,2026-06-28T10:46:36+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim070_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,70,0.7,456,120,0.0734499545651488,0.07633592714025501,659.0,0.1831,2026-06-28T10:35:44+03:00,2026-06-28T10:46:43+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim070_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,65,0.65,123,120,0.06793187616858631,0.08157851366120218,648.0,0.18,2026-06-28T10:46:36+03:00,2026-06-28T10:57:24+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim065_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,65,0.65,456,120,0.07494806573959067,0.07735135519125683,648.0,0.18,2026-06-28T10:46:43+03:00,2026-06-28T10:57:31+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim065_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,50,0.5,123,120,0.07124457089230418,0.07612654644808743,649.0,0.1803,2026-06-28T10:57:24+03:00,2026-06-28T11:08:13+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim050_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,50,0.5,456,120,0.07283892709529027,0.07583356284153006,640.0,0.1778,2026-06-28T10:57:31+03:00,2026-06-28T11:08:11+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim050_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,45,0.45,123,120,0.06990909110754728,0.08349378506375227,649.0,0.1803,2026-06-28T11:08:13+03:00,2026-06-28T11:19:02+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim045_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,45,0.45,456,120,0.0698171766125597,0.09158285610200365,647.0,0.1797,2026-06-28T11:08:11+03:00,2026-06-28T11:18:58+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim045_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,20,0.2,123,120,0.07405628100968897,0.0762028014571949,650.0,0.1806,2026-06-28T11:19:02+03:00,2026-06-28T11:29:52+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim020_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,20,0.2,456,120,0.07806822151178494,0.07979961202185792,655.0,0.1819,2026-06-28T11:18:58+03:00,2026-06-28T11:29:53+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim020_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,10,0.1,123,120,0.07763182779308408,0.08195339890710382,655.0,0.1819,2026-06-28T11:29:52+03:00,2026-06-28T11:40:47+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim010_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,10,0.1,456,120,0.08553280081832781,0.08888983242258652,642.0,0.1783,2026-06-28T11:29:53+03:00,2026-06-28T11:40:35+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim010_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,8,0.08,123,120,0.07829589865286835,0.08198062112932604,650.0,0.1806,2026-06-28T11:40:47+03:00,2026-06-28T11:51:37+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim008_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,8,0.08,456,120,0.08695670490851626,0.08824331693989071,650.0,0.1806,2026-06-28T11:40:35+03:00,2026-06-28T11:51:25+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim008_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,5,0.05,123,120,0.0829322369536385,0.08708658469945355,655.0,0.1819,2026-06-28T11:51:37+03:00,2026-06-28T12:02:32+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim005_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,5,0.05,456,120,0.09104406606638804,0.0908673460837887,646.0,0.1794,2026-06-28T11:51:25+03:00,2026-06-28T12:02:11+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim005_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,2,0.02,123,120,0.09007034124806523,0.09185699453551911,648.0,0.18,2026-06-28T12:02:32+03:00,2026-06-28T12:13:20+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim002_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,2,0.02,456,120,0.09922373801236972,0.09926639162112934,646.0,0.1794,2026-06-28T12:02:11+03:00,2026-06-28T12:12:57+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim002_seed456_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,1,0.01,123,120,0.09720766276586801,0.10026516393442624,656.0,0.1822,2026-06-28T12:13:20+03:00,2026-06-28T12:24:16+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim001_seed123_epochs120_predictions.csv
matbench_log_kvrh,kvrh_half_2,fastfood,1,0.01,456,120,0.1040615223464556,0.10947895264116575,642.0,0.1783,2026-06-28T12:12:58+03:00,2026-06-28T12:23:40+03:00,kvrh_half_2/predictions/log_kvrh_fastfood_kvrh_half_2_dim001_seed456_epochs120_predictions.csv
